date,temperature_2m,relative_humidity_2m,apparent_temperature,rain,showers,snowfall,cloud_cover,wind_speed_10m
2022-01-01 00:00:00+00:00,-14.9355,81.0,-19.768436,0.0,0.0,0.0,7.0,7.7043357
2022-01-01 01:00:00+00:00,-14.8855,69.0,-19.736115,0.0,0.0,0.0,7.0,7.289445
2022-01-01 02:00:00+00:00,-11.5355,60.0,-16.392967,0.0,0.0,0.0,7.0,7.7879906
2022-01-01 03:00:00+00:00,-7.7854996,51.0,-12.334994,0.0,0.0,0.0,7.0,6.193674
2022-01-01 04:00:00+00:00,-4.2855,43.0,-8.318744,0.0,0.0,0.0,7.0,3.0758414
2022-01-01 05:00:00+00:00,-1.9355,38.0,-4.8930883,0.0,0.0,0.0,6.0,1.0182338
2022-01-01 06:00:00+00:00,-0.2855,36.0,-3.0564096,0.0,0.0,0.0,5.0,2.16
2022-01-01 07:00:00+00:00,-0.03550005,37.0,-3.3535624,0.0,0.0,0.0,6.0,4.829907
2022-01-01 08:00:00+00:00,-0.7355,40.0,-4.947673,0.0,0.0,0.0,6.0,6.489992
2022-01-01 09:00:00+00:00,-1.6855,44.0,-6.2129173,0.0,0.0,0.0,40.0,7.5685663
2022-01-01 10:00:00+00:00,-3.7855,56.0,-8.263071,0.0,0.0,0.0,100.0,7.729527
2022-01-01 11:00:00+00:00,-6.3855,69.0,-10.57361,0.0,0.0,0.0,100.0,5.815978
2022-01-01 12:00:00+00:00,-6.9355,71.0,-10.593975,0.0,0.0,0.0,100.0,2.0991426
2022-01-01 13:00:00+00:00,-6.9355,70.0,-10.516956,0.0,0.0,0.0,100.0,1.484318
2022-01-01 14:00:00+00:00,-7.2355003,69.0,-11.117131,0.0,0.0,0.0,100.0,3.319036
2022-01-01 15:00:00+00:00,-8.4855,70.0,-12.623129,0.0,0.0,0.0,100.0,4.6102495
2022-01-01 16:00:00+00:00,-9.4355,69.0,-13.82863,0.0,0.0,0.0,100.0,5.904439
2022-01-01 17:00:00+00:00,-10.1355,66.0,-14.664557,0.0,0.0,0.0,100.0,6.3690495
2022-01-01 18:00:00+00:00,-11.0355,65.0,-15.618634,0.0,0.0,0.0,100.0,6.3690495
2022-01-01 19:00:00+00:00,-11.0855,65.0,-15.750683,0.0,0.0,0.0,100.0,6.9153743
2022-01-01 20:00:00+00:00,-11.235499,65.0,-15.941361,0.0,0.0,0.0,100.0,7.145796
2022-01-01 21:00:00+00:00,-11.5355,67.0,-16.235031,0.0,0.0,0.0,100.0,7.127636
2022-01-01 22:00:00+00:00,-11.985499,69.0,-16.578386,0.0,0.0,0.0,100.0,6.3690495
2022-01-01 23:00:00+00:00,-12.3355,72.0,-16.885162,0.0,0.0,0.0,100.0,6.1305785
2022-01-02 00:00:00+00:00,-12.9355,72.0,-17.627821,0.0,0.0,0.0,99.0,6.9153743
2022-01-02 01:00:00+00:00,-12.5855,69.0,-17.253849,0.0,0.0,0.0,100.0,6.696387
2022-01-02 02:00:00+00:00,-10.2855,62.0,-14.908894,0.0,0.0,0.0,100.0,6.696387
2022-01-02 03:00:00+00:00,-7.2355003,54.0,-11.575575,0.0,0.0,0.0,100.0,5.1919937
2022-01-02 04:00:00+00:00,-4.4855003,47.0,-8.494587,0.0,0.0,0.0,100.0,3.2599385
2022-01-02 05:00:00+00:00,-2.4355001,42.0,-6.2362595,0.0,0.0,0.0,100.0,2.0364676
2022-01-02 06:00:00+00:00,0.014500022,34.0,-4.0976315,0.0,0.0,0.0,100.0,5.3517847
2022-01-02 07:00:00+00:00,-0.48549998,35.0,-5.1873393,0.0,0.0,0.0,100.0,8.225035
2022-01-02 08:00:00+00:00,-1.0855,36.0,-6.0628567,0.0,0.0,0.0,100.0,9.83268
2022-01-02 09:00:00+00:00,-1.9355,39.0,-6.928935,0.0,0.0,0.0,100.0,10.028439
2022-01-02 10:00:00+00:00,-3.2355,45.0,-8.000904,0.0,0.0,0.0,100.0,8.699793
2022-01-02 11:00:00+00:00,-6.3855,57.0,-10.664185,0.0,0.0,0.0,100.0,5.3517847
2022-01-02 12:00:00+00:00,-6.7355003,59.0,-10.755606,0.0,0.0,0.0,100.0,3.6179552
2022-01-02 13:00:00+00:00,-7.2854996,63.0,-11.138811,0.0,0.0,0.0,100.0,2.5959969
2022-01-02 14:00:00+00:00,-7.2355003,64.0,-11.190157,0.0,0.0,0.0,100.0,3.396233
2022-01-02 15:00:00+00:00,-7.7355003,68.0,-11.7049885,0.0,0.0,0.0,100.0,3.6179552
2022-01-02 16:00:00+00:00,-8.8855,73.0,-13.079266,0.0,0.0,0.0,100.0,5.0528407
2022-01-02 17:00:00+00:00,-10.1355,79.0,-14.462393,0.0,0.0,0.0,100.0,5.8603754
2022-01-02 18:00:00+00:00,-11.1355,81.0,-15.579398,0.0,0.0,0.0,100.0,6.379216
2022-01-02 19:00:00+00:00,-11.4355,78.0,-16.00306,0.0,0.0,0.0,100.0,6.924738
2022-01-02 20:00:00+00:00,-11.985499,75.0,-16.731934,0.0,0.0,0.0,100.0,7.771331
2022-01-02 21:00:00+00:00,-12.5355,72.0,-17.331543,0.0,0.0,0.0,100.0,7.754637
2022-01-02 22:00:00+00:00,-13.235499,71.0,-18.114592,0.0,0.0,0.0,100.0,8.049845
2022-01-02 23:00:00+00:00,-13.485499,70.0,-18.290215,0.0,0.0,0.0,100.0,7.4128532
2022-01-03 00:00:00+00:00,-13.6855,69.0,-18.460566,0.0,0.0,0.0,100.0,7.10031
2022-01-03 01:00:00+00:00,-13.3355,66.0,-18.073706,0.0,0.0,0.0,100.0,6.792466
2022-01-03 02:00:00+00:00,-10.5855,59.0,-15.261432,0.0,0.0,0.0,100.0,6.763786
2022-01-03 03:00:00+00:00,-7.2355003,52.0,-11.527632,0.0,0.0,0.0,100.0,4.6938252
2022-01-03 04:00:00+00:00,-4.8855,48.0,-9.040228,0.0,0.0,0.0,100.0,4.2136917
2022-01-03 05:00:00+00:00,-3.9355,45.0,-8.367782,0.0,0.0,0.0,100.0,6.151683
2022-01-03 06:00:00+00:00,-4.4855003,50.0,-9.080946,0.0,0.0,0.0,100.0,7.5942082
2022-01-03 07:00:00+00:00,-4.6355,54.0,-9.107226,0.0,0.0,0.0,100.0,7.10031
2022-01-03 08:00:00+00:00,-4.6355,57.0,-9.058018,0.0,0.0,0.0,100.0,7.072878
2022-01-03 09:00:00+00:00,-4.6855,59.0,-9.229563,0.0,0.0,0.0,100.0,8.089993
2022-01-03 10:00:00+00:00,-5.9855003,69.0,-10.236283,0.0,0.0,0.0,100.0,6.439876
2022-01-03 11:00:00+00:00,-7.0855,79.0,-11.112608,0.0,0.0,0.0,100.0,5.2416787
2022-01-03 12:00:00+00:00,-7.7854996,84.0,-11.679779,0.0,0.0,0.0,100.0,4.379589
2022-01-03 13:00:00+00:00,-9.0355,92.0,-12.580383,0.0,0.0,0.0,100.0,1.9386592
2022-01-03 14:00:00+00:00,-7.9355,90.0,-11.438532,0.0,0.0,0.07,100.0,2.0991426
2022-01-03 15:00:00+00:00,-7.5354996,90.0,-11.234592,0.10000001,0.0,0.14,100.0,3.671294
2022-01-03 16:00:00+00:00,-7.5354996,91.0,-11.132603,0.10000001,0.0,0.14,100.0,3.0547013
2022-01-03 17:00:00+00:00,-7.5354996,91.0,-11.023289,0.10000002,0.1,0.28,100.0,2.3051248
2022-01-03 18:00:00+00:00,-7.7355003,91.0,-11.31407,0.0,0.1,0.21000001,100.0,2.8116899
2022-01-03 19:00:00+00:00,-7.8355,91.0,-11.532121,0.0,0.1,0.28,100.0,3.563818
2022-01-03 20:00:00+00:00,-7.9855003,92.0,-11.688184,0.10000002,0.1,0.28,100.0,3.6
2022-01-03 21:00:00+00:00,-8.0855,92.0,-11.766781,0.19999999,0.0,0.21000001,100.0,3.396233
2022-01-03 22:00:00+00:00,-8.2355,92.0,-11.812443,0.099999994,0.0,0.21000001,100.0,2.5959969
2022-01-03 23:00:00+00:00,-8.2855,92.0,-11.722738,0.099999994,0.0,0.21000001,100.0,1.609969
2022-01-04 00:00:00+00:00,-8.5855,92.0,-12.131555,0.1,0.0,0.07,100.0,2.1897945
2022-01-04 01:00:00+00:00,-11.235499,93.0,-15.212177,0.0,0.0,0.0,100.0,3.8773184
2022-01-04 02:00:00+00:00,-8.4855,82.0,-12.49878,0.0,0.0,0.0,100.0,4.6800003
2022-01-04 03:00:00+00:00,-5.7355003,67.0,-9.706159,0.0,0.0,0.0,89.0,4.452954
2022-01-04 04:00:00+00:00,-2.9355001,53.0,-6.597532,0.0,0.0,0.0,100.0,2.1897945
2022-01-04 05:00:00+00:00,-0.9355,44.0,-3.9313135,0.0,0.0,0.0,100.0,1.5273507
2022-01-04 06:00:00+00:00,0.36450005,36.0,-2.2891245,0.0,0.0,0.0,12.0,1.835647
2022-01-04 07:00:00+00:00,0.7645,34.0,-2.1227553,0.0,0.0,0.0,25.0,2.0991426
2022-01-04 08:00:00+00:00,-0.03550005,36.0,-3.893704,0.0,0.0,0.0,6.0,4.8965297
2022-01-04 09:00:00+00:00,-0.8355,38.0,-4.98371,0.0,0.0,0.0,6.0,4.510787
2022-01-04 10:00:00+00:00,-2.5855,50.0,-6.663286,0.0,0.0,0.0,12.0,4.8433046
2022-01-04 11:00:00+00:00,-10.8855,83.0,-14.600478,0.0,0.0,0.0,12.0,1.609969
2022-01-04 12:00:00+00:00,-13.2855,86.0,-17.326792,0.0,0.0,0.0,17.0,3.0758414
2022-01-04 13:00:00+00:00,-14.5355,87.0,-18.984999,0.0,0.0,0.0,14.0,5.4833565
2022-01-04 14:00:00+00:00,-15.3855,86.0,-20.085543,0.0,0.0,0.0,5.0,6.8777895
2022-01-04 15:00:00+00:00,-16.185501,86.0,-20.908773,0.0,0.0,0.0,10.0,6.792466
2022-01-04 16:00:00+00:00,-16.0355,85.0,-20.777626,0.0,0.0,0.0,98.0,6.9247384
2022-01-04 17:00:00+00:00,-16.435501,84.0,-21.109081,0.0,0.0,0.0,100.0,6.297428
2022-01-04 18:00:00+00:00,-16.7355,84.0,-21.58533,0.0,0.0,0.0,20.0,7.42159
2022-01-04 19:00:00+00:00,-16.7855,83.0,-21.569248,0.0,0.0,0.0,16.0,6.9153743
2022-01-04 20:00:00+00:00,-16.3355,80.0,-21.173346,0.0,0.0,0.0,98.0,7.289445
2022-01-04 21:00:00+00:00,-15.9355,79.0,-20.782595,0.0,0.0,0.0,100.0,7.42159
2022-01-04 22:00:00+00:00,-16.2855,81.0,-20.970716,0.0,0.0,0.0,100.0,6.297428
2022-01-04 23:00:00+00:00,-16.0855,78.0,-20.985935,0.0,0.0,0.0,100.0,7.7043357
2022-01-05 00:00:00+00:00,-14.6855,66.0,-19.659742,0.0,0.0,0.0,100.0,8.049845
2022-01-05 01:00:00+00:00,-14.6355,65.0,-19.449282,0.0,0.0,0.0,31.0,6.9153743
2022-01-05 02:00:00+00:00,-10.8855,57.0,-15.5974045,0.0,0.0,0.0,100.0,6.792466
2022-01-05 03:00:00+00:00,-6.8355,49.0,-10.959262,0.0,0.0,0.0,100.0,3.4152596
2022-01-05 04:00:00+00:00,-3.9355,46.0,-8.012859,0.0,0.0,0.0,100.0,3.8268526
2022-01-05 05:00:00+00:00,-1.4355,44.0,-5.2767224,0.0,0.0,0.0,100.0,4.8433046
2022-01-05 06:00:00+00:00,-0.5355,40.0,-4.4996386,0.0,0.0,0.0,85.0,9.422101
2022-01-05 07:00:00+00:00,-0.23549998,37.0,-4.693364,0.0,0.0,0.0,100.0,8.714677
2022-01-05 08:00:00+00:00,0.064499974,34.0,-4.434394,0.0,0.0,0.0,19.0,8.557102
2022-01-05 09:00:00+00:00,-0.7855,35.0,-5.5812035,0.0,0.0,0.0,100.0,8.557102
2022-01-05 10:00:00+00:00,-2.4355001,39.0,-6.950611,0.0,0.0,0.0,100.0,6.5693827
2022-01-05 11:00:00+00:00,-6.9355,55.0,-11.015138,0.0,0.0,0.0,54.0,3.6
2022-01-05 12:00:00+00:00,-8.5355,59.0,-12.49792,0.0,0.0,0.0,0.0,2.5455842
2022-01-05 13:00:00+00:00,-9.735499,64.0,-14.151874,0.0,0.0,0.0,0.0,5.6002855
2022-01-05 14:00:00+00:00,-10.7855,68.0,-15.402773,0.0,0.0,0.0,0.0,6.8777895
2022-01-05 15:00:00+00:00,-11.6355,71.0,-16.32841,0.0,0.0,0.0,0.0,7.289445
2022-01-05 16:00:00+00:00,-12.2855,72.0,-17.126652,0.0,0.0,0.0,0.0,8.14587
2022-01-05 17:00:00+00:00,-12.485499,71.0,-16.931595,0.0,0.0,0.0,5.0,5.315336
2022-01-05 18:00:00+00:00,-13.0355,70.0,-17.905203,0.0,0.0,0.0,0.0,7.9932966
2022-01-05 19:00:00+00:00,-13.4355,69.0,-18.173061,0.0,0.0,0.0,0.0,6.9153743
2022-01-05 20:00:00+00:00,-13.1355,66.0,-17.884743,0.0,0.0,0.0,100.0,6.9247384
2022-01-05 21:00:00+00:00,-13.9355,67.0,-18.897125,0.0,0.0,0.0,7.0,8.209263
2022-01-05 22:00:00+00:00,-14.1855,67.0,-19.067291,0.0,0.0,0.0,5.0,7.5942082
2022-01-05 23:00:00+00:00,-14.4355,67.0,-19.210054,0.0,0.0,0.0,0.0,6.792466
2022-01-06 00:00:00+00:00,-14.7855,68.0,-19.69954,0.0,0.0,0.0,0.0,7.7043357
2022-01-06 01:00:00+00:00,-14.4355,66.0,-19.289486,0.0,0.0,0.0,0.0,7.289445
2022-01-06 02:00:00+00:00,-10.2855,55.0,-15.09289,0.0,0.0,0.0,0.0,7.491114
2022-01-06 03:00:00+00:00,-5.7854996,46.0,-10.187792,0.0,0.0,0.0,0.0,5.3999996
2022-01-06 04:00:00+00:00,-1.8355,37.0,-5.6330614,0.0,0.0,0.0,0.0,1.609969
2022-01-06 05:00:00+00:00,-0.03550005,37.0,-3.643174,0.0,0.0,0.0,0.0,5.6920996
2022-01-06 06:00:00+00:00,0.86450005,37.0,-2.8785467,0.0,0.0,0.0,100.0,6.763786
2022-01-06 07:00:00+00:00,0.8145,38.0,-3.479816,0.0,0.0,0.0,100.0,8.225035
2022-01-06 08:00:00+00:00,0.5645,40.0,-4.145872,0.0,0.0,0.0,100.0,9.227524
2022-01-06 09:00:00+00:00,-0.43550003,44.0,-5.2138023,0.0,0.0,0.0,100.0,9.83268
2022-01-06 10:00:00+00:00,-2.5355,52.0,-7.185125,0.0,0.0,0.0,100.0,9.028754
2022-01-06 11:00:00+00:00,-6.1855,69.0,-10.507504,0.0,0.0,0.0,100.0,6.830519
2022-01-06 12:00:00+00:00,-7.0354996,73.0,-11.316112,0.0,0.0,0.0,100.0,6.489992
2022-01-06 13:00:00+00:00,-6.7355003,77.0,-10.544996,0.0,0.0,0.0,100.0,3.7585104
2022-01-06 14:00:00+00:00,-9.235499,89.0,-13.020183,0.0,0.0,0.0,45.0,3.2599385
2022-01-06 15:00:00+00:00,-9.735499,92.0,-13.473911,0.0,0.0,0.0,100.0,2.9024127
2022-01-06 16:00:00+00:00,-9.5855,92.0,-13.557724,0.1,0.0,0.0,100.0,4.5820518
2022-01-06 17:00:00+00:00,-9.985499,91.0,-14.145615,0.1,0.0,0.0,100.0,5.6002855
2022-01-06 18:00:00+00:00,-10.5355,90.0,-14.747238,0.0,0.0,0.0,100.0,5.6233797
2022-01-06 19:00:00+00:00,-10.6355,88.0,-14.943845,0.0,0.0,0.0,100.0,6.1094027
2022-01-06 20:00:00+00:00,-11.0855,89.0,-15.46958,0.0,0.0,0.0,100.0,6.489992
2022-01-06 21:00:00+00:00,-10.985499,88.0,-15.139883,0.0,0.0,0.0,100.0,4.8965297
2022-01-06 22:00:00+00:00,-11.1855,87.0,-15.521479,0.0,0.0,0.0,82.0,5.991594
2022-01-06 23:00:00+00:00,-11.235499,87.0,-15.591804,0.0,0.0,0.0,100.0,6.1094027
2022-01-07 00:00:00+00:00,-11.5355,86.0,-15.8483715,0.0,0.0,0.0,83.0,5.6233797
2022-01-07 01:00:00+00:00,-11.6855,85.0,-16.090105,0.0,0.0,0.0,68.0,6.1305785
2022-01-07 02:00:00+00:00,-8.3855,71.0,-12.7680855,0.0,0.0,0.0,20.0,6.4096174
2022-01-07 03:00:00+00:00,-4.5855,58.0,-8.704345,0.0,0.0,0.0,14.0,5.1165614
2022-01-07 04:00:00+00:00,-1.0355,46.0,-4.4535837,0.0,0.0,0.0,13.0,0.5091169
2022-01-07 05:00:00+00:00,1.2145,41.0,-1.9245877,0.0,0.0,0.0,94.0,3.096837
2022-01-07 06:00:00+00:00,2.1145,41.0,-0.9269767,0.0,0.0,0.0,69.0,5.0911684
2022-01-07 07:00:00+00:00,1.8145001,43.0,-1.6612186,0.0,0.0,0.0,82.0,6.792466
2022-01-07 08:00:00+00:00,1.2644999,47.0,-2.8216434,0.0,0.0,0.0,80.0,7.9036193
2022-01-07 09:00:00+00:00,0.4145,50.0,-3.868033,0.0,0.0,0.0,93.0,7.729527
2022-01-07 10:00:00+00:00,-1.4855,58.0,-5.874678,0.0,0.0,0.0,100.0,8.534353
2022-01-07 11:00:00+00:00,-6.2355003,81.0,-10.37002,0.0,0.0,0.0,100.0,6.6185193
2022-01-07 12:00:00+00:00,-6.9355,84.0,-10.722084,0.0,0.0,0.0,100.0,4.1046314
2022-01-07 13:00:00+00:00,-7.4355,87.0,-10.849979,0.0,0.0,0.0,100.0,1.5273507
2022-01-07 14:00:00+00:00,-8.7355,91.0,-12.321308,0.0,0.0,0.0,88.0,2.3051248
2022-01-07 15:00:00+00:00,-8.0855,88.0,-11.53422,0.0,0.0,0.0,100.0,1.484318
2022-01-07 16:00:00+00:00,-9.735499,91.0,-13.803267,0.0,0.0,0.0,80.0,5.0911684
2022-01-07 17:00:00+00:00,-9.735499,90.0,-13.892721,0.0,0.0,0.0,100.0,5.634891
2022-01-07 18:00:00+00:00,-9.735499,87.0,-13.956089,0.0,0.0,0.0,98.0,5.8603754
2022-01-07 19:00:00+00:00,-8.5855,82.0,-12.703905,0.0,0.0,0.0,100.0,5.3517847
2022-01-07 20:00:00+00:00,-8.3355,81.0,-12.412957,0.0,0.0,0.0,100.0,5.1165614
2022-01-07 21:00:00+00:00,-9.8855,90.0,-14.086385,0.0,0.0,0.0,83.0,5.8603754
2022-01-07 22:00:00+00:00,-10.4355,89.0,-14.544001,0.0,0.0,0.0,69.0,4.8965297
2022-01-07 23:00:00+00:00,-11.0855,90.0,-15.408037,0.0,0.0,0.0,57.0,6.1305785
2022-01-08 00:00:00+00:00,-11.3355,86.0,-15.879098,0.0,0.0,0.0,75.0,7.289445
2022-01-08 01:00:00+00:00,-11.1355,80.0,-15.488285,0.0,0.0,0.0,20.0,5.692099
2022-01-08 02:00:00+00:00,-7.0855,64.0,-11.355736,0.0,0.0,0.0,19.0,5.6233797
2022-01-08 03:00:00+00:00,-3.0855,54.0,-7.079168,0.0,0.0,0.0,58.0,4.510787
2022-01-08 04:00:00+00:00,0.26450002,44.0,-3.249048,0.0,0.0,0.0,57.0,1.484318
2022-01-08 05:00:00+00:00,2.7145,39.0,-0.05217457,0.0,0.0,0.0,15.0,1.609969
2022-01-08 06:00:00+00:00,4.0645,37.0,1.2844663,0.0,0.0,0.0,13.0,4.072935
2022-01-08 07:00:00+00:00,3.9145,39.0,0.7064681,0.0,0.0,0.0,100.0,5.692099
2022-01-08 08:00:00+00:00,2.9145,43.0,-1.2909303,0.0,0.0,0.0,100.0,7.7879906
2022-01-08 09:00:00+00:00,1.5645001,50.0,-2.8087378,0.0,0.0,0.0,100.0,9.0
2022-01-08 10:00:00+00:00,-0.0855,57.0,-4.330349,0.0,0.0,0.0,81.0,8.217153
2022-01-08 11:00:00+00:00,-5.5354996,83.0,-9.432327,0.0,0.0,0.0,92.0,5.5887027
2022-01-08 12:00:00+00:00,-7.2355003,87.0,-10.730086,0.0,0.0,0.0,74.0,2.1897945
2022-01-08 13:00:00+00:00,-8.3355,88.0,-11.906742,0.0,0.0,0.0,15.0,2.1897945
2022-01-08 14:00:00+00:00,-9.1355,89.0,-12.957075,0.0,0.0,0.0,5.0,3.563818
2022-01-08 15:00:00+00:00,-9.7855,89.0,-13.702567,0.0,0.0,0.0,16.0,3.8939953
2022-01-08 16:00:00+00:00,-10.2855,90.0,-14.366256,0.0,0.0,0.0,8.0,4.8433046
2022-01-08 17:00:00+00:00,-9.2855,84.0,-13.357425,0.0,0.0,0.0,97.0,4.8433046
2022-01-08 18:00:00+00:00,-9.0355,81.0,-13.232482,0.0,0.0,0.0,100.0,5.6002855
2022-01-08 19:00:00+00:00,-8.7355,82.0,-12.945145,0.0,0.0,0.0,100.0,5.904439
2022-01-08 20:00:00+00:00,-8.5855,84.0,-12.762256,0.0,0.0,0.0,100.0,5.904439
2022-01-08 21:00:00+00:00,-8.1855,84.0,-12.332621,0.0,0.0,0.0,100.0,5.904439
2022-01-08 22:00:00+00:00,-8.0355,85.0,-12.233355,0.0,0.0,0.0,100.0,6.4096174
2022-01-08 23:00:00+00:00,-8.1355,87.0,-12.203309,0.0,0.0,0.0,100.0,5.6233797
2022-01-09 00:00:00+00:00,-8.2855,88.0,-12.350204,0.0,0.0,0.0,100.0,5.6002855
2022-01-09 01:00:00+00:00,-7.9855003,86.0,-11.939432,0.0,0.0,0.0,100.0,4.8433046
2022-01-09 02:00:00+00:00,-5.7355003,75.0,-9.470877,0.0,0.0,0.0,100.0,3.6
2022-01-09 03:00:00+00:00,-3.1355,63.0,-6.532956,0.0,0.0,0.0,100.0,1.4399999
2022-01-09 04:00:00+00:00,-0.9355,57.0,-4.7684674,0.0,0.0,0.0,100.0,4.8965297
2022-01-09 05:00:00+00:00,-0.8855,59.0,-5.1860332,0.0,0.1,0.07,100.0,8.404285
2022-01-09 06:00:00+00:00,-1.4355,64.0,-5.700282,0.0,0.1,0.07,100.0,8.4963045
2022-01-09 07:00:00+00:00,0.014500022,56.0,-4.241976,0.0,0.1,0.07,100.0,10.495713
2022-01-09 08:00:00+00:00,-0.43550003,57.0,-4.9681673,0.0,0.1,0.0,100.0,9.983106
2022-01-09 09:00:00+00:00,-0.6355,57.0,-5.0677905,0.0,0.0,0.0,100.0,9.178235
2022-01-09 10:00:00+00:00,-2.1355,66.0,-6.41101,0.0,0.0,0.0,79.0,8.39657
2022-01-09 11:00:00+00:00,-6.4355,90.0,-10.40014,0.0,0.0,0.0,80.0,6.151683
2022-01-09 12:00:00+00:00,-6.9355,94.0,-10.71114,0.0,0.0,0.0,100.0,4.896529
2022-01-09 13:00:00+00:00,-7.6855,94.0,-11.289443,0.0,0.0,0.0,80.0,3.2599385
2022-01-09 14:00:00+00:00,-6.9855003,93.0,-10.748746,0.0,0.0,0.0,100.0,4.6938252
2022-01-09 15:00:00+00:00,-7.7854996,92.0,-11.6526985,0.0,0.0,0.0,100.0,4.8433046
2022-01-09 16:00:00+00:00,-8.6855,94.0,-12.718189,0.0,0.0,0.07,98.0,5.6233797
2022-01-09 17:00:00+00:00,-8.4855,93.0,-12.333815,0.1,0.0,0.07,97.0,4.39436
2022-01-09 18:00:00+00:00,-7.4855003,89.0,-11.437565,0.0,0.0,0.14,100.0,5.3517847
2022-01-09 19:00:00+00:00,-7.8855,92.0,-11.797275,0.1,0.0,0.07,100.0,5.0911684
2022-01-09 20:00:00+00:00,-8.2855,92.0,-12.230413,0.0,0.0,0.07,100.0,5.0911684
2022-01-09 21:00:00+00:00,-8.4355,93.0,-12.396056,0.0,0.0,0.07,100.0,5.1919937
2022-01-09 22:00:00+00:00,-8.7855,93.0,-12.768839,0.0,0.0,0.07,100.0,5.154415
2022-01-09 23:00:00+00:00,-8.8355,92.0,-12.903797,0.1,0.0,0.0,100.0,5.634891
2022-01-10 00:00:00+00:00,-9.4355,91.0,-13.63116,0.0,0.0,0.0,100.0,6.12
2022-01-10 01:00:00+00:00,-9.5355,88.0,-13.816212,0.0,0.0,0.0,100.0,6.439876
2022-01-10 02:00:00+00:00,-7.2355003,77.0,-11.380814,0.0,0.0,0.0,100.0,5.8048253
2022-01-10 03:00:00+00:00,-4.2855,65.0,-8.057407,0.0,0.0,0.0,100.0,3.6179552
2022-01-10 04:00:00+00:00,-1.4355,56.0,-4.98177,0.0,0.0,0.0,100.0,2.52
2022-01-10 05:00:00+00:00,0.014500022,52.0,-3.9292312,0.0,0.0,0.0,100.0,5.4833565
2022-01-10 06:00:00+00:00,0.014500022,53.0,-4.260918,0.0,0.1,0.0,100.0,7.9036193
2022-01-10 07:00:00+00:00,-0.5355,59.0,-4.941927,0.0,0.1,0.07,100.0,9.339208
2022-01-10 08:00:00+00:00,-0.3355,58.0,-4.7965875,0.0,0.1,0.0,96.0,9.693296
2022-01-10 09:00:00+00:00,-0.8355,59.0,-5.3854456,0.0,0.0,0.0,83.0,10.144082
2022-01-10 10:00:00+00:00,-2.4355001,68.0,-6.823006,0.0,0.0,0.0,63.0,9.227524
2022-01-10 11:00:00+00:00,-6.9355,92.0,-11.0931425,0.0,0.0,0.0,15.0,7.342588
2022-01-10 12:00:00+00:00,-7.2355003,96.0,-11.205851,0.0,0.0,0.0,100.0,6.2145634
2022-01-10 13:00:00+00:00,-6.9855003,97.0,-10.803101,0.0,0.0,0.0,100.0,5.4119864
2022-01-10 14:00:00+00:00,-6.0855,96.0,-9.776769,0.0,0.0,0.07,100.0,5.0528407
2022-01-10 15:00:00+00:00,-5.8855,97.0,-9.548691,0.10000001,0.0,0.14,100.0,5.0911684
2022-01-10 16:00:00+00:00,-4.8355,96.0,-8.611394,0.19999999,0.0,0.21000001,100.0,6.519877
2022-01-10 17:00:00+00:00,-5.1355,96.0,-9.204673,0.0,0.1,0.21000001,100.0,8.311245
2022-01-10 18:00:00+00:00,-5.9855003,94.0,-10.008459,0.0,0.0,0.07,100.0,7.208994
2022-01-10 19:00:00+00:00,-6.5855,93.0,-10.469238,0.0,0.0,0.07,100.0,5.771239
2022-01-10 20:00:00+00:00,-7.0354996,94.0,-10.796721,0.0,0.0,0.07,100.0,4.73506
2022-01-10 21:00:00+00:00,-8.7855,95.0,-12.53065,0.0,0.0,0.07,100.0,3.671294
2022-01-10 22:00:00+00:00,-8.8355,95.0,-12.518895,0.1,0.0,0.0,100.0,3.219938
2022-01-10 23:00:00+00:00,-8.8355,95.0,-12.449149,0.1,0.0,0.0,100.0,2.7416782
2022-01-11 00:00:00+00:00,-9.1855,95.0,-12.911427,0.1,0.0,0.0,100.0,3.319036
2022-01-11 01:00:00+00:00,-7.8855,92.0,-11.4748125,0.1,0.0,0.0,100.0,2.8799999
2022-01-11 02:00:00+00:00,-5.4355,81.0,-8.9822235,0.1,0.0,0.0,100.0,3.0547013
2022-01-11 03:00:00+00:00,-3.3355,71.0,-7.037965,0.0,0.0,0.07,100.0,4.3349743
2022-01-11 04:00:00+00:00,-2.1355,66.0,-6.2430525,0.0,0.2,0.07,100.0,7.24486
2022-01-11 05:00:00+00:00,-1.6355,63.0,-6.0958967,0.0,0.2,0.14,100.0,9.585739
2022-01-11 06:00:00+00:00,-1.3355,61.0,-5.9850154,0.0,0.2,0.07,100.0,10.799999
2022-01-11 07:00:00+00:00,-1.2855,62.0,-5.787014,0.0,0.2,0.07,100.0,11.983188
2022-01-11 08:00:00+00:00,-1.4355,61.0,-6.1789765,0.0,0.1,0.0,96.0,11.923557
2022-01-11 09:00:00+00:00,-2.0355,64.0,-6.6403303,0.0,0.1,0.0,60.0,10.464797
2022-01-11 10:00:00+00:00,-3.4355,72.0,-7.760262,0.0,0.0,0.0,95.0,8.654986
2022-01-11 11:00:00+00:00,-7.4355,93.0,-11.6851425,0.0,0.0,0.0,71.0,7.754637
2022-01-11 12:00:00+00:00,-6.6355,90.0,-10.666048,0.0,0.0,0.0,100.0,6.4799995
