datetime,demand-mwh,temperature_2m,relative_humidity_2m,apparent_temperature,rain,showers,snowfall,cloud_cover,wind_speed_10m,hour,day,is_weekend,month,demand_lag1,demand_lag2,demand_lag24
2021-12-31 18:00:00-06:00,45943,-14.9355,81.0,-19.768436,0.0,0.0,0.0,7.0,7.7043357,18,5,True,12,,,
2021-12-31 19:00:00-06:00,46427,-14.8855,69.0,-19.736115,0.0,0.0,0.0,7.0,7.289445,19,5,True,12,45943.0,,
2021-12-31 20:00:00-06:00,45058,-11.5355,60.0,-16.392967,0.0,0.0,0.0,7.0,7.7879906,20,5,True,12,46427.0,45943.0,
2021-12-31 21:00:00-06:00,43430,-7.7854996,51.0,-12.334994,0.0,0.0,0.0,7.0,6.193674,21,5,True,12,45058.0,46427.0,
2021-12-31 22:00:00-06:00,42058,-4.2855,43.0,-8.318744,0.0,0.0,0.0,7.0,3.0758414,22,5,True,12,43430.0,45058.0,
2021-12-31 23:00:00-06:00,40784,-1.9355,38.0,-4.8930883,0.0,0.0,0.0,6.0,1.0182338,23,5,True,12,42058.0,43430.0,
2022-01-01 00:00:00-06:00,39336,-0.2855,36.0,-3.0564096,0.0,0.0,0.0,5.0,2.16,0,6,True,1,40784.0,42058.0,
2022-01-01 01:00:00-06:00,38123,-0.03550005,37.0,-3.3535624,0.0,0.0,0.0,6.0,4.829907,1,6,True,1,39336.0,40784.0,
2022-01-01 02:00:00-06:00,37122,-0.7355,40.0,-4.947673,0.0,0.0,0.0,6.0,6.489992,2,6,True,1,38123.0,39336.0,
2022-01-01 03:00:00-06:00,35936,-1.6855,44.0,-6.2129173,0.0,0.0,0.0,40.0,7.5685663,3,6,True,1,37122.0,38123.0,
2022-01-01 04:00:00-06:00,35132,-3.7855,56.0,-8.263071,0.0,0.0,0.0,100.0,7.729527,4,6,True,1,35936.0,37122.0,
2022-01-01 05:00:00-06:00,34602,-6.3855,69.0,-10.57361,0.0,0.0,0.0,100.0,5.815978,5,6,True,1,35132.0,35936.0,
2022-01-01 06:00:00-06:00,34451,-6.9355,71.0,-10.593975,0.0,0.0,0.0,100.0,2.0991426,6,6,True,1,34602.0,35132.0,
2022-01-01 07:00:00-06:00,34571,-6.9355,70.0,-10.516956,0.0,0.0,0.0,100.0,1.484318,7,6,True,1,34451.0,34602.0,
2022-01-01 08:00:00-06:00,34635,-7.2355003,69.0,-11.117131,0.0,0.0,0.0,100.0,3.319036,8,6,True,1,34571.0,34451.0,
2022-01-01 09:00:00-06:00,35606,-8.4855,70.0,-12.623129,0.0,0.0,0.0,100.0,4.6102495,9,6,True,1,34635.0,34571.0,
2022-01-01 10:00:00-06:00,37917,-9.4355,69.0,-13.82863,0.0,0.0,0.0,100.0,5.904439,10,6,True,1,35606.0,34635.0,
2022-01-01 11:00:00-06:00,39989,-10.1355,66.0,-14.664557,0.0,0.0,0.0,100.0,6.3690495,11,6,True,1,37917.0,35606.0,
2022-01-01 12:00:00-06:00,41835,-11.0355,65.0,-15.618634,0.0,0.0,0.0,100.0,6.3690495,12,6,True,1,39989.0,37917.0,
2022-01-01 13:00:00-06:00,43163,-11.0855,65.0,-15.750683,0.0,0.0,0.0,100.0,6.9153743,13,6,True,1,41835.0,39989.0,
2022-01-01 14:00:00-06:00,44006,-11.235499,65.0,-15.941361,0.0,0.0,0.0,100.0,7.145796,14,6,True,1,43163.0,41835.0,
2022-01-01 15:00:00-06:00,44248,-11.5355,67.0,-16.235031,0.0,0.0,0.0,100.0,7.127636,15,6,True,1,44006.0,43163.0,
2022-01-01 16:00:00-06:00,44208,-11.985499,69.0,-16.578386,0.0,0.0,0.0,100.0,6.3690495,16,6,True,1,44248.0,44006.0,
2022-01-01 17:00:00-06:00,44337,-12.3355,72.0,-16.885162,0.0,0.0,0.0,100.0,6.1305785,17,6,True,1,44208.0,44248.0,
2022-01-01 18:00:00-06:00,44983,-12.9355,72.0,-17.627821,0.0,0.0,0.0,99.0,6.9153743,18,6,True,1,44337.0,44208.0,45943.0
2022-01-01 19:00:00-06:00,46108,-12.5855,69.0,-17.253849,0.0,0.0,0.0,100.0,6.696387,19,6,True,1,44983.0,44337.0,46427.0
2022-01-01 20:00:00-06:00,45944,-10.2855,62.0,-14.908894,0.0,0.0,0.0,100.0,6.696387,20,6,True,1,46108.0,44983.0,45058.0
2022-01-01 21:00:00-06:00,45758,-7.2355003,54.0,-11.575575,0.0,0.0,0.0,100.0,5.1919937,21,6,True,1,45944.0,46108.0,43430.0
2022-01-01 22:00:00-06:00,45518,-4.4855003,47.0,-8.494587,0.0,0.0,0.0,100.0,3.2599385,22,6,True,1,45758.0,45944.0,42058.0
2022-01-01 23:00:00-06:00,44805,-2.4355001,42.0,-6.2362595,0.0,0.0,0.0,100.0,2.0364676,23,6,True,1,45518.0,45758.0,40784.0
2022-01-02 00:00:00-06:00,43860,0.014500022,34.0,-4.0976315,0.0,0.0,0.0,100.0,5.3517847,0,7,False,1,44805.0,45518.0,39336.0
2022-01-02 01:00:00-06:00,42879,-0.48549998,35.0,-5.1873393,0.0,0.0,0.0,100.0,8.225035,1,7,False,1,43860.0,44805.0,38123.0
2022-01-02 02:00:00-06:00,42167,-1.0855,36.0,-6.0628567,0.0,0.0,0.0,100.0,9.83268,2,7,False,1,42879.0,43860.0,37122.0
2022-01-02 03:00:00-06:00,42061,-1.9355,39.0,-6.928935,0.0,0.0,0.0,100.0,10.028439,3,7,False,1,42167.0,42879.0,35936.0
2022-01-02 04:00:00-06:00,42513,-3.2355,45.0,-8.000904,0.0,0.0,0.0,100.0,8.699793,4,7,False,1,42061.0,42167.0,35132.0
2022-01-02 05:00:00-06:00,43467,-6.3855,57.0,-10.664185,0.0,0.0,0.0,100.0,5.3517847,5,7,False,1,42513.0,42061.0,34602.0
2022-01-02 06:00:00-06:00,44872,-6.7355003,59.0,-10.755606,0.0,0.0,0.0,100.0,3.6179552,6,7,False,1,43467.0,42513.0,34451.0
2022-01-02 07:00:00-06:00,46851,-7.2854996,63.0,-11.138811,0.0,0.0,0.0,100.0,2.5959969,7,7,False,1,44872.0,43467.0,34571.0
2022-01-02 08:00:00-06:00,49306,-7.2355003,64.0,-11.190157,0.0,0.0,0.0,100.0,3.396233,8,7,False,1,46851.0,44872.0,34635.0
2022-01-02 09:00:00-06:00,51363,-7.7355003,68.0,-11.7049885,0.0,0.0,0.0,100.0,3.6179552,9,7,False,1,49306.0,46851.0,35606.0
2022-01-02 10:00:00-06:00,52453,-8.8855,73.0,-13.079266,0.0,0.0,0.0,100.0,5.0528407,10,7,False,1,51363.0,49306.0,37917.0
2022-01-02 11:00:00-06:00,52302,-10.1355,79.0,-14.462393,0.0,0.0,0.0,100.0,5.8603754,11,7,False,1,52453.0,51363.0,39989.0
2022-01-02 12:00:00-06:00,51421,-11.1355,81.0,-15.579398,0.0,0.0,0.0,100.0,6.379216,12,7,False,1,52302.0,52453.0,41835.0
2022-01-02 13:00:00-06:00,50252,-11.4355,78.0,-16.00306,0.0,0.0,0.0,100.0,6.924738,13,7,False,1,51421.0,52302.0,43163.0
2022-01-02 14:00:00-06:00,48522,-11.985499,75.0,-16.731934,0.0,0.0,0.0,100.0,7.771331,14,7,False,1,50252.0,51421.0,44006.0
2022-01-02 15:00:00-06:00,47013,-12.5355,72.0,-17.331543,0.0,0.0,0.0,100.0,7.754637,15,7,False,1,48522.0,50252.0,44248.0
2022-01-02 16:00:00-06:00,46134,-13.235499,71.0,-18.114592,0.0,0.0,0.0,100.0,8.049845,16,7,False,1,47013.0,48522.0,44208.0
2022-01-02 17:00:00-06:00,46228,-13.485499,70.0,-18.290215,0.0,0.0,0.0,100.0,7.4128532,17,7,False,1,46134.0,47013.0,44337.0
2022-01-02 18:00:00-06:00,48732,-13.6855,69.0,-18.460566,0.0,0.0,0.0,100.0,7.10031,18,7,False,1,46228.0,46134.0,44983.0
2022-01-02 19:00:00-06:00,51676,-13.3355,66.0,-18.073706,0.0,0.0,0.0,100.0,6.792466,19,7,False,1,48732.0,46228.0,46108.0
2022-01-02 20:00:00-06:00,52376,-10.5855,59.0,-15.261432,0.0,0.0,0.0,100.0,6.763786,20,7,False,1,51676.0,48732.0,45944.0
2022-01-02 21:00:00-06:00,52326,-7.2355003,52.0,-11.527632,0.0,0.0,0.0,100.0,4.6938252,21,7,False,1,52376.0,51676.0,45758.0
2022-01-02 22:00:00-06:00,52010,-4.8855,48.0,-9.040228,0.0,0.0,0.0,100.0,4.2136917,22,7,False,1,52326.0,52376.0,45518.0
2022-01-02 23:00:00-06:00,50707,-3.9355,45.0,-8.367782,0.0,0.0,0.0,100.0,6.151683,23,7,False,1,52010.0,52326.0,44805.0
2022-01-03 00:00:00-06:00,49442,-4.4855003,50.0,-9.080946,0.0,0.0,0.0,100.0,7.5942082,0,1,False,1,50707.0,52010.0,43860.0
2022-01-03 01:00:00-06:00,48507,-4.6355,54.0,-9.107226,0.0,0.0,0.0,100.0,7.10031,1,1,False,1,49442.0,50707.0,42879.0
2022-01-03 02:00:00-06:00,48268,-4.6355,57.0,-9.058018,0.0,0.0,0.0,100.0,7.072878,2,1,False,1,48507.0,49442.0,42167.0
2022-01-03 03:00:00-06:00,48383,-4.6855,59.0,-9.229563,0.0,0.0,0.0,100.0,8.089993,3,1,False,1,48268.0,48507.0,42061.0
2022-01-03 04:00:00-06:00,49062,-5.9855003,69.0,-10.236283,0.0,0.0,0.0,100.0,6.439876,4,1,False,1,48383.0,48268.0,42513.0
2022-01-03 05:00:00-06:00,50364,-7.0855,79.0,-11.112608,0.0,0.0,0.0,100.0,5.2416787,5,1,False,1,49062.0,48383.0,43467.0
2022-01-03 06:00:00-06:00,52627,-7.7854996,84.0,-11.679779,0.0,0.0,0.0,100.0,4.379589,6,1,False,1,50364.0,49062.0,44872.0
2022-01-03 07:00:00-06:00,55643,-9.0355,92.0,-12.580383,0.0,0.0,0.0,100.0,1.9386592,7,1,False,1,52627.0,50364.0,46851.0
2022-01-03 08:00:00-06:00,57624,-7.9355,90.0,-11.438532,0.0,0.0,0.07,100.0,2.0991426,8,1,False,1,55643.0,52627.0,49306.0
2022-01-03 09:00:00-06:00,57020,-7.5354996,90.0,-11.234592,0.10000001,0.0,0.14,100.0,3.671294,9,1,False,1,57624.0,55643.0,51363.0
2022-01-03 10:00:00-06:00,54314,-7.5354996,91.0,-11.132603,0.10000001,0.0,0.14,100.0,3.0547013,10,1,False,1,57020.0,57624.0,52453.0
2022-01-03 11:00:00-06:00,51487,-7.5354996,91.0,-11.023289,0.10000002,0.1,0.28,100.0,2.3051248,11,1,False,1,54314.0,57020.0,52302.0
2022-01-03 12:00:00-06:00,48690,-7.7355003,91.0,-11.31407,0.0,0.1,0.21000001,100.0,2.8116899,12,1,False,1,51487.0,54314.0,51421.0
2022-01-03 13:00:00-06:00,46316,-7.8355,91.0,-11.532121,0.0,0.1,0.28,100.0,3.563818,13,1,False,1,48690.0,51487.0,50252.0
2022-01-03 14:00:00-06:00,44409,-7.9855003,92.0,-11.688184,0.10000002,0.1,0.28,100.0,3.6,14,1,False,1,46316.0,48690.0,48522.0
2022-01-03 15:00:00-06:00,42984,-8.0855,92.0,-11.766781,0.19999999,0.0,0.21000001,100.0,3.396233,15,1,False,1,44409.0,46316.0,47013.0
2022-01-03 16:00:00-06:00,42357,-8.2355,92.0,-11.812443,0.099999994,0.0,0.21000001,100.0,2.5959969,16,1,False,1,42984.0,44409.0,46134.0
2022-01-03 17:00:00-06:00,42583,-8.2855,92.0,-11.722738,0.099999994,0.0,0.21000001,100.0,1.609969,17,1,False,1,42357.0,42984.0,46228.0
2022-01-03 18:00:00-06:00,44939,-8.5855,92.0,-12.131555,0.1,0.0,0.07,100.0,2.1897945,18,1,False,1,42583.0,42357.0,48732.0
2022-01-03 19:00:00-06:00,48099,-11.235499,93.0,-15.212177,0.0,0.0,0.0,100.0,3.8773184,19,1,False,1,44939.0,42583.0,51676.0
2022-01-03 20:00:00-06:00,49043,-8.4855,82.0,-12.49878,0.0,0.0,0.0,100.0,4.6800003,20,1,False,1,48099.0,44939.0,52376.0
2022-01-03 21:00:00-06:00,49360,-5.7355003,67.0,-9.706159,0.0,0.0,0.0,89.0,4.452954,21,1,False,1,49043.0,48099.0,52326.0
2022-01-03 22:00:00-06:00,48732,-2.9355001,53.0,-6.597532,0.0,0.0,0.0,100.0,2.1897945,22,1,False,1,49360.0,49043.0,52010.0
2022-01-03 23:00:00-06:00,47182,-0.9355,44.0,-3.9313135,0.0,0.0,0.0,100.0,1.5273507,23,1,False,1,48732.0,49360.0,50707.0
2022-01-04 00:00:00-06:00,45512,0.36450005,36.0,-2.2891245,0.0,0.0,0.0,12.0,1.835647,0,2,False,1,47182.0,48732.0,49442.0
2022-01-04 01:00:00-06:00,44413,0.7645,34.0,-2.1227553,0.0,0.0,0.0,25.0,2.0991426,1,2,False,1,45512.0,47182.0,48507.0
2022-01-04 02:00:00-06:00,43947,-0.03550005,36.0,-3.893704,0.0,0.0,0.0,6.0,4.8965297,2,2,False,1,44413.0,45512.0,48268.0
2022-01-04 03:00:00-06:00,43944,-0.8355,38.0,-4.98371,0.0,0.0,0.0,6.0,4.510787,3,2,False,1,43947.0,44413.0,48383.0
2022-01-04 04:00:00-06:00,44468,-2.5855,50.0,-6.663286,0.0,0.0,0.0,12.0,4.8433046,4,2,False,1,43944.0,43947.0,49062.0
2022-01-04 05:00:00-06:00,45759,-10.8855,83.0,-14.600478,0.0,0.0,0.0,12.0,1.609969,5,2,False,1,44468.0,43944.0,50364.0
2022-01-04 06:00:00-06:00,48311,-13.2855,86.0,-17.326792,0.0,0.0,0.0,17.0,3.0758414,6,2,False,1,45759.0,44468.0,52627.0
2022-01-04 07:00:00-06:00,51826,-14.5355,87.0,-18.984999,0.0,0.0,0.0,14.0,5.4833565,7,2,False,1,48311.0,45759.0,55643.0
2022-01-04 08:00:00-06:00,53674,-15.3855,86.0,-20.085543,0.0,0.0,0.0,5.0,6.8777895,8,2,False,1,51826.0,48311.0,57624.0
2022-01-04 09:00:00-06:00,52660,-16.185501,86.0,-20.908773,0.0,0.0,0.0,10.0,6.792466,9,2,False,1,53674.0,51826.0,57020.0
2022-01-04 10:00:00-06:00,50153,-16.0355,85.0,-20.777626,0.0,0.0,0.0,98.0,6.9247384,10,2,False,1,52660.0,53674.0,54314.0
2022-01-04 11:00:00-06:00,47929,-16.435501,84.0,-21.109081,0.0,0.0,0.0,100.0,6.297428,11,2,False,1,50153.0,52660.0,51487.0
2022-01-04 12:00:00-06:00,45797,-16.7355,84.0,-21.58533,0.0,0.0,0.0,20.0,7.42159,12,2,False,1,47929.0,50153.0,48690.0
2022-01-04 13:00:00-06:00,44119,-16.7855,83.0,-21.569248,0.0,0.0,0.0,16.0,6.9153743,13,2,False,1,45797.0,47929.0,46316.0
2022-01-04 14:00:00-06:00,42784,-16.3355,80.0,-21.173346,0.0,0.0,0.0,98.0,7.289445,14,2,False,1,44119.0,45797.0,44409.0
2022-01-04 15:00:00-06:00,41715,-15.9355,79.0,-20.782595,0.0,0.0,0.0,100.0,7.42159,15,2,False,1,42784.0,44119.0,42984.0
2022-01-04 16:00:00-06:00,41229,-16.2855,81.0,-20.970716,0.0,0.0,0.0,100.0,6.297428,16,2,False,1,41715.0,42784.0,42357.0
2022-01-04 17:00:00-06:00,41362,-16.0855,78.0,-20.985935,0.0,0.0,0.0,100.0,7.7043357,17,2,False,1,41229.0,41715.0,42583.0
2022-01-04 18:00:00-06:00,42511,-14.6855,66.0,-19.659742,0.0,0.0,0.0,100.0,8.049845,18,2,False,1,41362.0,41229.0,44939.0
2022-01-04 19:00:00-06:00,44559,-14.6355,65.0,-19.449282,0.0,0.0,0.0,31.0,6.9153743,19,2,False,1,42511.0,41362.0,48099.0
2022-01-04 20:00:00-06:00,44416,-10.8855,57.0,-15.5974045,0.0,0.0,0.0,100.0,6.792466,20,2,False,1,44559.0,42511.0,49043.0
2022-01-04 21:00:00-06:00,43960,-6.8355,49.0,-10.959262,0.0,0.0,0.0,100.0,3.4152596,21,2,False,1,44416.0,44559.0,49360.0
2022-01-04 22:00:00-06:00,42700,-3.9355,46.0,-8.012859,0.0,0.0,0.0,100.0,3.8268526,22,2,False,1,43960.0,44416.0,48732.0
2022-01-04 23:00:00-06:00,40772,-1.4355,44.0,-5.2767224,0.0,0.0,0.0,100.0,4.8433046,23,2,False,1,42700.0,43960.0,47182.0
2022-01-05 00:00:00-06:00,38941,-0.5355,40.0,-4.4996386,0.0,0.0,0.0,85.0,9.422101,0,3,False,1,40772.0,42700.0,45512.0
2022-01-05 01:00:00-06:00,37726,-0.23549998,37.0,-4.693364,0.0,0.0,0.0,100.0,8.714677,1,3,False,1,38941.0,40772.0,44413.0
2022-01-05 02:00:00-06:00,37244,0.064499974,34.0,-4.434394,0.0,0.0,0.0,19.0,8.557102,2,3,False,1,37726.0,38941.0,43947.0
2022-01-05 03:00:00-06:00,37271,-0.7855,35.0,-5.5812035,0.0,0.0,0.0,100.0,8.557102,3,3,False,1,37244.0,37726.0,43944.0
2022-01-05 04:00:00-06:00,37777,-2.4355001,39.0,-6.950611,0.0,0.0,0.0,100.0,6.5693827,4,3,False,1,37271.0,37244.0,44468.0
2022-01-05 05:00:00-06:00,39028,-6.9355,55.0,-11.015138,0.0,0.0,0.0,54.0,3.6,5,3,False,1,37777.0,37271.0,45759.0
2022-01-05 06:00:00-06:00,41492,-8.5355,59.0,-12.49792,0.0,0.0,0.0,0.0,2.5455842,6,3,False,1,39028.0,37777.0,48311.0
2022-01-05 07:00:00-06:00,45080,-9.735499,64.0,-14.151874,0.0,0.0,0.0,0.0,5.6002855,7,3,False,1,41492.0,39028.0,51826.0
2022-01-05 08:00:00-06:00,46898,-10.7855,68.0,-15.402773,0.0,0.0,0.0,0.0,6.8777895,8,3,False,1,45080.0,41492.0,53674.0
2022-01-05 09:00:00-06:00,46031,-11.6355,71.0,-16.32841,0.0,0.0,0.0,0.0,7.289445,9,3,False,1,46898.0,45080.0,52660.0
2022-01-05 10:00:00-06:00,44626,-12.2855,72.0,-17.126652,0.0,0.0,0.0,0.0,8.14587,10,3,False,1,46031.0,46898.0,50153.0
2022-01-05 11:00:00-06:00,43394,-12.485499,71.0,-16.931595,0.0,0.0,0.0,5.0,5.315336,11,3,False,1,44626.0,46031.0,47929.0
2022-01-05 12:00:00-06:00,42052,-13.0355,70.0,-17.905203,0.0,0.0,0.0,0.0,7.9932966,12,3,False,1,43394.0,44626.0,45797.0
2022-01-05 13:00:00-06:00,41148,-13.4355,69.0,-18.173061,0.0,0.0,0.0,0.0,6.9153743,13,3,False,1,42052.0,43394.0,44119.0
2022-01-05 14:00:00-06:00,40672,-13.1355,66.0,-17.884743,0.0,0.0,0.0,100.0,6.9247384,14,3,False,1,41148.0,42052.0,42784.0
2022-01-05 15:00:00-06:00,40568,-13.9355,67.0,-18.897125,0.0,0.0,0.0,7.0,8.209263,15,3,False,1,40672.0,41148.0,41715.0
2022-01-05 16:00:00-06:00,40576,-14.1855,67.0,-19.067291,0.0,0.0,0.0,5.0,7.5942082,16,3,False,1,40568.0,40672.0,41229.0
2022-01-05 17:00:00-06:00,40827,-14.4355,67.0,-19.210054,0.0,0.0,0.0,0.0,6.792466,17,3,False,1,40576.0,40568.0,41362.0
2022-01-05 18:00:00-06:00,42028,-14.7855,68.0,-19.69954,0.0,0.0,0.0,0.0,7.7043357,18,3,False,1,40827.0,40576.0,42511.0
2022-01-05 19:00:00-06:00,43761,-14.4355,66.0,-19.289486,0.0,0.0,0.0,0.0,7.289445,19,3,False,1,42028.0,40827.0,44559.0
2022-01-05 20:00:00-06:00,43562,-10.2855,55.0,-15.09289,0.0,0.0,0.0,0.0,7.491114,20,3,False,1,43761.0,42028.0,44416.0
2022-01-05 21:00:00-06:00,43090,-5.7854996,46.0,-10.187792,0.0,0.0,0.0,0.0,5.3999996,21,3,False,1,43562.0,43761.0,43960.0
2022-01-05 22:00:00-06:00,42041,-1.8355,37.0,-5.6330614,0.0,0.0,0.0,0.0,1.609969,22,3,False,1,43090.0,43562.0,42700.0
2022-01-05 23:00:00-06:00,40286,-0.03550005,37.0,-3.643174,0.0,0.0,0.0,0.0,5.6920996,23,3,False,1,42041.0,43090.0,40772.0
2022-01-06 00:00:00-06:00,38522,0.86450005,37.0,-2.8785467,0.0,0.0,0.0,100.0,6.763786,0,4,False,1,40286.0,42041.0,38941.0
2022-01-06 01:00:00-06:00,37470,0.8145,38.0,-3.479816,0.0,0.0,0.0,100.0,8.225035,1,4,False,1,38522.0,40286.0,37726.0
2022-01-06 02:00:00-06:00,37094,0.5645,40.0,-4.145872,0.0,0.0,0.0,100.0,9.227524,2,4,False,1,37470.0,38522.0,37244.0
2022-01-06 03:00:00-06:00,37297,-0.43550003,44.0,-5.2138023,0.0,0.0,0.0,100.0,9.83268,3,4,False,1,37094.0,37470.0,37271.0
2022-01-06 04:00:00-06:00,37855,-2.5355,52.0,-7.185125,0.0,0.0,0.0,100.0,9.028754,4,4,False,1,37297.0,37094.0,37777.0
2022-01-06 05:00:00-06:00,39131,-6.1855,69.0,-10.507504,0.0,0.0,0.0,100.0,6.830519,5,4,False,1,37855.0,37297.0,39028.0
2022-01-06 06:00:00-06:00,42021,-7.0354996,73.0,-11.316112,0.0,0.0,0.0,100.0,6.489992,6,4,False,1,39131.0,37855.0,41492.0
2022-01-06 07:00:00-06:00,45929,-6.7355003,77.0,-10.544996,0.0,0.0,0.0,100.0,3.7585104,7,4,False,1,42021.0,39131.0,45080.0
2022-01-06 08:00:00-06:00,48282,-9.235499,89.0,-13.020183,0.0,0.0,0.0,45.0,3.2599385,8,4,False,1,45929.0,42021.0,46898.0
2022-01-06 09:00:00-06:00,48455,-9.735499,92.0,-13.473911,0.0,0.0,0.0,100.0,2.9024127,9,4,False,1,48282.0,45929.0,46031.0
2022-01-06 10:00:00-06:00,48168,-9.5855,92.0,-13.557724,0.1,0.0,0.0,100.0,4.5820518,10,4,False,1,48455.0,48282.0,44626.0
2022-01-06 11:00:00-06:00,47731,-9.985499,91.0,-14.145615,0.1,0.0,0.0,100.0,5.6002855,11,4,False,1,48168.0,48455.0,43394.0
2022-01-06 12:00:00-06:00,47165,-10.5355,90.0,-14.747238,0.0,0.0,0.0,100.0,5.6233797,12,4,False,1,47731.0,48168.0,42052.0
2022-01-06 13:00:00-06:00,46445,-10.6355,88.0,-14.943845,0.0,0.0,0.0,100.0,6.1094027,13,4,False,1,47165.0,47731.0,41148.0
2022-01-06 14:00:00-06:00,45777,-11.0855,89.0,-15.46958,0.0,0.0,0.0,100.0,6.489992,14,4,False,1,46445.0,47165.0,40672.0
2022-01-06 15:00:00-06:00,45301,-10.985499,88.0,-15.139883,0.0,0.0,0.0,100.0,4.8965297,15,4,False,1,45777.0,46445.0,40568.0
2022-01-06 16:00:00-06:00,45117,-11.1855,87.0,-15.521479,0.0,0.0,0.0,82.0,5.991594,16,4,False,1,45301.0,45777.0,40576.0
2022-01-06 17:00:00-06:00,45855,-11.235499,87.0,-15.591804,0.0,0.0,0.0,100.0,6.1094027,17,4,False,1,45117.0,45301.0,40827.0
2022-01-06 18:00:00-06:00,47992,-11.5355,86.0,-15.8483715,0.0,0.0,0.0,83.0,5.6233797,18,4,False,1,45855.0,45117.0,42028.0
2022-01-06 19:00:00-06:00,50710,-11.6855,85.0,-16.090105,0.0,0.0,0.0,68.0,6.1305785,19,4,False,1,47992.0,45855.0,43761.0
2022-01-06 20:00:00-06:00,51101,-8.3855,71.0,-12.7680855,0.0,0.0,0.0,20.0,6.4096174,20,4,False,1,50710.0,47992.0,43562.0
2022-01-06 21:00:00-06:00,51073,-4.5855,58.0,-8.704345,0.0,0.0,0.0,14.0,5.1165614,21,4,False,1,51101.0,50710.0,43090.0
2022-01-06 22:00:00-06:00,50383,-1.0355,46.0,-4.4535837,0.0,0.0,0.0,13.0,0.5091169,22,4,False,1,51073.0,51101.0,42041.0
2022-01-06 23:00:00-06:00,48794,1.2145,41.0,-1.9245877,0.0,0.0,0.0,94.0,3.096837,23,4,False,1,50383.0,51073.0,40286.0
2022-01-07 00:00:00-06:00,47525,2.1145,41.0,-0.9269767,0.0,0.0,0.0,69.0,5.0911684,0,5,True,1,48794.0,50383.0,38522.0
2022-01-07 01:00:00-06:00,46688,1.8145001,43.0,-1.6612186,0.0,0.0,0.0,82.0,6.792466,1,5,True,1,47525.0,48794.0,37470.0
2022-01-07 02:00:00-06:00,46508,1.2644999,47.0,-2.8216434,0.0,0.0,0.0,80.0,7.9036193,2,5,True,1,46688.0,47525.0,37094.0
2022-01-07 03:00:00-06:00,46678,0.4145,50.0,-3.868033,0.0,0.0,0.0,93.0,7.729527,3,5,True,1,46508.0,46688.0,37297.0
2022-01-07 04:00:00-06:00,47439,-1.4855,58.0,-5.874678,0.0,0.0,0.0,100.0,8.534353,4,5,True,1,46678.0,46508.0,37855.0
2022-01-07 05:00:00-06:00,48746,-6.2355003,81.0,-10.37002,0.0,0.0,0.0,100.0,6.6185193,5,5,True,1,47439.0,46678.0,39131.0
2022-01-07 06:00:00-06:00,51388,-6.9355,84.0,-10.722084,0.0,0.0,0.0,100.0,4.1046314,6,5,True,1,48746.0,47439.0,42021.0
2022-01-07 07:00:00-06:00,54971,-7.4355,87.0,-10.849979,0.0,0.0,0.0,100.0,1.5273507,7,5,True,1,51388.0,48746.0,45929.0
2022-01-07 08:00:00-06:00,56841,-8.7355,91.0,-12.321308,0.0,0.0,0.0,88.0,2.3051248,8,5,True,1,54971.0,51388.0,48282.0
2022-01-07 09:00:00-06:00,56671,-8.0855,88.0,-11.53422,0.0,0.0,0.0,100.0,1.484318,9,5,True,1,56841.0,54971.0,48455.0
2022-01-07 10:00:00-06:00,55615,-9.735499,91.0,-13.803267,0.0,0.0,0.0,80.0,5.0911684,10,5,True,1,56671.0,56841.0,48168.0
2022-01-07 11:00:00-06:00,54145,-9.735499,90.0,-13.892721,0.0,0.0,0.0,100.0,5.634891,11,5,True,1,55615.0,56671.0,47731.0
2022-01-07 12:00:00-06:00,52305,-9.735499,87.0,-13.956089,0.0,0.0,0.0,98.0,5.8603754,12,5,True,1,54145.0,55615.0,47165.0
2022-01-07 13:00:00-06:00,50458,-8.5855,82.0,-12.703905,0.0,0.0,0.0,100.0,5.3517847,13,5,True,1,52305.0,54145.0,46445.0
2022-01-07 14:00:00-06:00,49174,-8.3355,81.0,-12.412957,0.0,0.0,0.0,100.0,5.1165614,14,5,True,1,50458.0,52305.0,45777.0
2022-01-07 15:00:00-06:00,48302,-9.8855,90.0,-14.086385,0.0,0.0,0.0,83.0,5.8603754,15,5,True,1,49174.0,50458.0,45301.0
2022-01-07 16:00:00-06:00,48503,-10.4355,89.0,-14.544001,0.0,0.0,0.0,69.0,4.8965297,16,5,True,1,48302.0,49174.0,45117.0
2022-01-07 17:00:00-06:00,49118,-11.0855,90.0,-15.408037,0.0,0.0,0.0,57.0,6.1305785,17,5,True,1,48503.0,48302.0,45855.0
2022-01-07 18:00:00-06:00,50026,-11.3355,86.0,-15.879098,0.0,0.0,0.0,75.0,7.289445,18,5,True,1,49118.0,48503.0,47992.0
2022-01-07 19:00:00-06:00,51104,-11.1355,80.0,-15.488285,0.0,0.0,0.0,20.0,5.692099,19,5,True,1,50026.0,49118.0,50710.0
2022-01-07 20:00:00-06:00,50515,-7.0855,64.0,-11.355736,0.0,0.0,0.0,19.0,5.6233797,20,5,True,1,51104.0,50026.0,51101.0
2022-01-07 21:00:00-06:00,49460,-3.0855,54.0,-7.079168,0.0,0.0,0.0,58.0,4.510787,21,5,True,1,50515.0,51104.0,51073.0
2022-01-07 22:00:00-06:00,47947,0.26450002,44.0,-3.249048,0.0,0.0,0.0,57.0,1.484318,22,5,True,1,49460.0,50515.0,50383.0
